Date,EURUSD,SP500,IBEX35,NASDAQ100,EUROSTOXX50,VIX
2000-01-31,1.19650137424469,1394.4599609375,10835.0888671875,3570.050048828125,4181.02978515625,24.950000762939453
2000-02-01,1.19650137424469,1409.280029296875,10969.9892578125,3701.780029296875,4181.02978515625,23.450000762939453
2000-02-02,1.19650137424469,1409.1199951171875,11195.587890625,3724.4599609375,4181.02978515625,23.1200008392334
2000-02-03,1.19650137424469,1424.969970703125,11544.087890625,3851.159912109375,4181.02978515625,22.010000228881836
2000-02-04,1.19650137424469,1424.3699951171875,11580.087890625,3874.3701171875,4181.02978515625,21.540000915527344
2000-02-07,1.19650137424469,1424.239990234375,11506.7880859375,3933.340087890625,4181.02978515625,22.790000915527344
2000-02-08,1.19650137424469,1441.719970703125,11834.7880859375,4062.77001953125,4181.02978515625,21.25
2000-02-09,1.19650137424469,1411.7099609375,11939.48828125,3968.4599609375,4181.02978515625,22.899999618530273
2000-02-10,1.19650137424469,1416.8299560546875,12020.587890625,4090.0,4181.02978515625,23.06999969482422
2000-02-11,1.19650137424469,1387.1199951171875,12432.5869140625,3968.889892578125,4181.02978515625,24.420000076293945
2000-02-14,1.19650137424469,1389.93994140625,12458.5869140625,3986.1298828125,4181.02978515625,24.3799991607666
2000-02-15,1.19650137424469,1402.050048828125,12165.0869140625,3997.030029296875,4181.02978515625,22.920000076293945
2000-02-16,1.19650137424469,1387.6700439453125,12235.0869140625,3997.969970703125,4181.02978515625,23.510000228881836
2000-02-17,1.19650137424469,1388.260009765625,12326.6875,4125.3798828125,4181.02978515625,23.170000076293945
2000-02-18,1.19650137424469,1346.0899658203125,12367.9873046875,3965.75,4181.02978515625,26.0
2000-02-21,1.19650137424469,1346.0899658203125,12260.287109375,3965.75,4181.02978515625,26.0
2000-02-22,1.19650137424469,1352.1700439453125,12076.8876953125,3969.1298828125,4181.02978515625,25.860000610351562
2000-02-23,1.19650137424469,1360.68994140625,12312.287109375,4170.08984375,4181.02978515625,23.889999389648438
2000-02-24,1.19650137424469,1353.4300537109375,12352.287109375,4253.0498046875,4181.02978515625,24.3799991607666
2000-02-25,1.19650137424469,1333.3599853515625,12690.8876953125,4178.580078125,4181.02978515625,25.200000762939453
2000-02-28,1.19650137424469,1348.050048828125,12466.9873046875,4162.1298828125,4181.02978515625,24.68000030517578
2000-02-29,1.19650137424469,1366.4200439453125,12585.787109375,4266.93994140625,4181.02978515625,23.3700008392334
2000-03-01,1.19650137424469,1379.18994140625,12538.6875,4309.009765625,4181.02978515625,21.639999389648438
2000-03-02,1.19650137424469,1381.760009765625,12709.5869140625,4234.259765625,4181.02978515625,21.059999465942383
2000-03-03,1.19650137424469,1409.1700439453125,12744.9873046875,4442.8701171875,4181.02978515625,19.209999084472656
2000-03-06,1.19650137424469,1391.280029296875,12816.787109375,4457.18017578125,4181.02978515625,21.5
2000-03-07,1.19650137424469,1355.6199951171875,12667.1875,4390.830078125,4181.02978515625,24.309999465942383
2000-03-08,1.19650137424469,1366.699951171875,12668.287109375,4445.68017578125,4181.02978515625,23.81999969482422
2000-03-09,1.19650137424469,1401.68994140625,12563.1875,4586.259765625,4181.02978515625,22.209999084472656
2000-03-10,1.19650137424469,1395.0699462890625,12513.6875,4587.16015625,4181.02978515625,21.239999771118164
2000-03-13,1.19650137424469,1383.6199951171875,12359.6875,4426.7998046875,4181.02978515625,22.850000381469727
2000-03-14,1.19650137424469,1359.1500244140625,12555.787109375,4226.990234375,4181.02978515625,24.40999984741211
2000-03-15,1.19650137424469,1392.1400146484375,12279.4873046875,4130.009765625,4181.02978515625,22.34000015258789
2000-03-16,1.19650137424469,1458.469970703125,12260.8876953125,4353.330078125,4181.02978515625,20.770000457763672
2000-03-17,1.19650137424469,1464.469970703125,12369.787109375,4440.4501953125,4181.02978515625,22.3700008392334
2000-03-20,1.19650137424469,1456.6300048828125,12362.3876953125,4261.14990234375,4181.02978515625,22.959999084472656
2000-03-21,1.19650137424469,1493.8699951171875,12308.287109375,4449.330078125,4181.02978515625,21.700000762939453
2000-03-22,1.19650137424469,1500.6400146484375,12172.1875,4596.81005859375,4181.02978515625,21.489999771118164
2000-03-23,1.19650137424469,1527.3499755859375,12073.287109375,4660.6201171875,4181.02978515625,22.260000228881836
2000-03-24,1.19650137424469,1527.4599609375,12213.787109375,4691.60986328125,4181.02978515625,23.309999465942383
2000-03-27,1.19650137424469,1523.8599853515625,12161.9873046875,4704.72998046875,4181.02978515625,24.530000686645508
2000-03-28,1.19650137424469,1507.72998046875,12211.0869140625,4583.39013671875,4181.02978515625,24.860000610351562
2000-03-29,1.19650137424469,1508.52001953125,12088.5869140625,4413.919921875,4181.02978515625,24.100000381469727
2000-03-30,1.19650137424469,1487.9200439453125,11833.388671875,4250.18994140625,4181.02978515625,25.469999313354492
2000-03-31,1.19650137424469,1498.5799560546875,11934.98828125,4397.83984375,4181.02978515625,24.110000610351562
2000-04-03,1.19650137424469,1505.969970703125,11686.388671875,4077.02001953125,4181.02978515625,24.030000686645508
2000-04-04,1.19650137424469,1494.72998046875,11584.1884765625,4034.169921875,4181.02978515625,27.1200008392334
2000-04-05,1.19650137424469,1487.3699951171875,11374.587890625,4030.260009765625,4181.02978515625,28.40999984741211
2000-04-06,1.19650137424469,1501.3399658203125,11607.888671875,4086.72998046875,4181.02978515625,27.149999618530273
2000-04-07,1.19650137424469,1516.3499755859375,11790.587890625,4291.52978515625,4181.02978515625,24.389999389648438
2000-04-10,1.19650137424469,1504.4599609375,11768.6884765625,3998.260009765625,4181.02978515625,25.989999771118164
2000-04-11,1.19650137424469,1500.5899658203125,11515.2880859375,3909.2099609375,4181.02978515625,27.25
2000-04-12,1.19650137424469,1467.1700439453125,11542.087890625,3633.6298828125,4181.02978515625,28.979999542236328
2000-04-13,1.19650137424469,1440.510009765625,11647.1884765625,3553.81005859375,4181.02978515625,29.399999618530273
2000-04-14,1.19650137424469,1356.56005859375,11363.888671875,3207.9599609375,4181.02978515625,33.4900016784668
2000-04-17,1.19650137424469,1401.43994140625,11217.2880859375,3529.449951171875,4181.02978515625,28.950000762939453
2000-04-18,1.19650137424469,1441.6099853515625,11261.48828125,3715.81005859375,4181.02978515625,26.1200008392334
2000-04-19,1.19650137424469,1427.469970703125,11339.7880859375,3583.070068359375,4181.02978515625,27.020000457763672
2000-04-20,1.19650137424469,1434.5400390625,11501.98828125,3505.2900390625,4181.02978515625,25.850000381469727
2000-04-24,1.19650137424469,1429.8599853515625,11501.98828125,3353.530029296875,4181.02978515625,27.3700008392334
2000-04-25,1.19650137424469,1477.43994140625,11425.48828125,3621.56005859375,4181.02978515625,25.239999771118164
2000-04-26,1.19650137424469,1460.989990234375,11481.48828125,3505.7099609375,4181.02978515625,26.969999313354492
2000-04-27,1.19650137424469,1464.9200439453125,11272.98828125,3692.570068359375,4181.02978515625,26.190000534057617
2000-04-28,1.19650137424469,1452.4300537109375,11467.888671875,3773.179931640625,4181.02978515625,26.200000762939453
2000-05-01,1.19650137424469,1468.25,11467.888671875,3829.840087890625,4181.02978515625,25.8799991607666
2000-05-02,1.19650137424469,1446.2900390625,11867.1884765625,3627.31005859375,4181.02978515625,28.5
2000-05-03,1.19650137424469,1415.0999755859375,11667.888671875,3562.159912109375,4181.02978515625,31.6299991607666
2000-05-04,1.19650137424469,1409.5699462890625,11597.48828125,3570.72998046875,4181.02978515625,30.770000457763672
2000-05-05,1.19650137424469,1432.6300048828125,11560.888671875,3688.360107421875,4181.02978515625,27.530000686645508
2000-05-08,1.19650137424469,1424.1700439453125,11303.98828125,3521.60009765625,4181.02978515625,28.200000762939453
2000-05-09,1.19650137424469,1412.1400146484375,11071.689453125,3445.260009765625,4181.02978515625,28.93000030517578
2000-05-10,1.19650137424469,1383.050048828125,10832.2890625,3244.72998046875,4181.02978515625,29.8700008392334
2000-05-11,1.19650137424469,1407.81005859375,11036.2890625,3381.570068359375,4181.02978515625,27.760000228881836
2000-05-12,1.19650137424469,1420.9599609375,11102.587890625,3406.25,4181.02978515625,26.049999237060547
2000-05-15,1.19650137424469,1452.3599853515625,11009.2890625,3512.110107421875,4181.02978515625,24.860000610351562
2000-05-16,1.19650137424469,1466.0400390625,11220.6884765625,3646.889892578125,4181.02978515625,24.34000015258789
2000-05-17,1.19650137424469,1447.800048828125,10905.2890625,3550.5,4181.02978515625,23.979999542236328
2000-05-18,1.19650137424469,1437.2099609375,10889.5888671875,3426.35009765625,4181.02978515625,23.959999084472656
2000-05-19,1.19650137424469,1406.949951171875,10544.8896484375,3260.639892578125,4181.02978515625,25.440000534057617
2000-05-22,1.19650137424469,1400.719970703125,10326.2890625,3264.7099609375,4181.02978515625,26.0
2000-05-23,1.19650137424469,1373.8599853515625,10380.0888671875,3023.419921875,4181.02978515625,25.8700008392334
2000-05-24,1.19650137424469,1399.050048828125,10342.3896484375,3180.31005859375,4181.02978515625,24.31999969482422
2000-05-25,1.19650137424469,1381.52001953125,10560.5888671875,3099.280029296875,4181.02978515625,24.579999923706055
2000-05-26,1.19650137424469,1378.02001953125,10437.0888671875,3101.43994140625,4181.02978515625,24.469999313354492
2000-05-29,1.19650137424469,1378.02001953125,10558.8896484375,3101.43994140625,4181.02978515625,24.469999313354492
2000-05-30,1.19650137424469,1422.449951171875,10648.4892578125,3414.030029296875,4181.02978515625,23.6200008392334
2000-05-31,1.19650137424469,1420.5999755859375,10688.4892578125,3324.080078125,4181.02978515625,23.649999618530273
2000-06-01,1.19650137424469,1448.81005859375,10875.4892578125,3518.97998046875,4181.02978515625,22.360000610351562
2000-06-02,1.19650137424469,1477.260009765625,11141.48828125,3755.669921875,4181.02978515625,21.479999542236328
2000-06-05,1.19650137424469,1467.6300048828125,11004.189453125,3730.31005859375,4181.02978515625,22.709999084472656
2000-06-06,1.19650137424469,1457.8399658203125,10782.4892578125,3646.320068359375,4181.02978515625,23.049999237060547
2000-06-07,1.19650137424469,1471.3599853515625,10688.8896484375,3736.010009765625,4181.02978515625,22.479999542236328
2000-06-08,1.19650137424469,1461.6700439453125,10799.5888671875,3707.31005859375,4181.02978515625,22.770000457763672
2000-06-09,1.19650137424469,1456.949951171875,10873.189453125,3760.260009765625,4181.02978515625,22.139999389648438
2000-06-12,1.19650137424469,1446.0,10791.2890625,3638.419921875,4181.02978515625,22.31999969482422
2000-06-13,1.19650137424469,1469.43994140625,10805.9892578125,3765.81005859375,4181.02978515625,21.670000076293945
2000-06-14,1.19650137424469,1470.5400390625,10880.689453125,3677.489990234375,4181.02978515625,21.479999542236328
2000-06-15,1.19650137424469,1478.72998046875,10875.9892578125,3752.010009765625,4181.02978515625,20.68000030517578
2000-06-16,1.19650137424469,1464.4599609375,10723.7890625,3787.360107421875,4181.02978515625,20.5
2000-06-19,1.19650137424469,1486.0,10595.5888671875,3933.699951171875,4181.02978515625,20.6299991607666
2000-06-20,1.19650137424469,1475.949951171875,10563.3896484375,3933.830078125,4181.02978515625,20.8799991607666
2000-06-21,1.19650137424469,1479.1300048828125,10351.3896484375,3970.0,4181.02978515625,20.610000610351562
2000-06-22,1.19650137424469,1452.1800537109375,10490.4892578125,3804.110107421875,4181.02978515625,22.0
2000-06-23,1.19650137424469,1441.47998046875,10533.0888671875,3685.300048828125,4181.02978515625,22.34000015258789
2000-06-26,1.19650137424469,1455.31005859375,10488.8896484375,3771.449951171875,4181.02978515625,22.450000762939453
2000-06-27,1.19650137424469,1450.550048828125,10528.189453125,3699.0,4181.02978515625,21.799999237060547
2000-06-28,1.19650137424469,1454.8199462890625,10583.189453125,3771.06005859375,4181.02978515625,20.290000915527344
2000-06-29,1.19650137424469,1442.3900146484375,10366.3896484375,3665.830078125,4181.02978515625,19.700000762939453
2000-06-30,1.19650137424469,1454.5999755859375,10581.2890625,3763.7900390625,4181.02978515625,19.540000915527344
2000-07-03,1.19650137424469,1469.5400390625,10676.689453125,3804.780029296875,4181.02978515625,19.829999923706055
2000-07-04,1.19650137424469,1469.5400390625,10848.8896484375,3804.780029296875,4181.02978515625,19.829999923706055
2000-07-05,1.19650137424469,1446.22998046875,10757.5888671875,3649.800048828125,4181.02978515625,21.15999984741211
2000-07-06,1.19650137424469,1456.6700439453125,10739.5888671875,3793.47998046875,4181.02978515625,20.940000534057617
2000-07-07,1.19650137424469,1478.9000244140625,10896.689453125,3841.27001953125,4181.02978515625,19.219999313354492
2000-07-10,1.19650137424469,1475.6199951171875,10828.8896484375,3772.199951171875,4181.02978515625,20.329999923706055
2000-07-11,1.19650137424469,1480.8800048828125,10874.7890625,3744.530029296875,4181.02978515625,20.110000610351562
2000-07-12,1.19650137424469,1492.9200439453125,10878.689453125,3901.1201171875,4181.02978515625,20.030000686645508
2000-07-13,1.19650137424469,1495.8399658203125,10848.189453125,3956.669921875,4181.02978515625,20.030000686645508
2000-07-14,1.19650137424469,1509.97998046875,11002.5888671875,4041.14990234375,4181.02978515625,19.31999969482422
2000-07-17,1.19650137424469,1510.489990234375,10949.189453125,4061.8798828125,4181.02978515625,19.450000762939453
2000-07-18,1.19650137424469,1493.739990234375,10791.4892578125,3960.9599609375,4181.02978515625,19.75
2000-07-19,1.19650137424469,1481.9599609375,10850.689453125,3843.97998046875,4181.02978515625,19.649999618530273
2000-07-20,1.19650137424469,1495.5699462890625,10986.0888671875,3995.4599609375,4181.02978515625,18.940000534057617
2000-07-21,1.19650137424469,1480.18994140625,10879.5888671875,3908.75,4181.02978515625,18.940000534057617
2000-07-24,1.19650137424469,1464.2900390625,10831.4892578125,3790.6201171875,4181.02978515625,19.920000076293945
2000-07-25,1.19650137424469,1474.469970703125,10714.5888671875,3865.389892578125,4181.02978515625,19.389999389648438
2000-07-26,1.19650137424469,1452.4200439453125,10743.7890625,3818.31005859375,4181.02978515625,19.670000076293945
2000-07-27,1.19650137424469,1449.6199951171875,10725.9892578125,3681.6298828125,4181.02978515625,19.600000381469727
2000-07-28,1.19650137424469,1419.8900146484375,10559.9892578125,3477.31005859375,4181.02978515625,20.84000015258789
2000-07-31,1.19650137424469,1430.8299560546875,10531.5888671875,3609.35009765625,4181.02978515625,20.739999771118164
2000-08-01,1.19650137424469,1438.0999755859375,10548.9892578125,3521.14990234375,4181.02978515625,20.549999237060547
2000-08-02,1.19650137424469,1438.699951171875,10644.4892578125,3490.340087890625,4181.02978515625,20.0
2000-08-03,1.19650137424469,1452.56005859375,10452.9892578125,3623.5,4181.02978515625,19.989999771118164
2000-08-04,1.19650137424469,1462.9300537109375,10583.3896484375,3618.6298828125,4181.02978515625,18.6200008392334
2000-08-07,1.19650137424469,1479.3199462890625,10707.689453125,3710.389892578125,4181.02978515625,19.030000686645508
2000-08-08,1.19650137424469,1482.800048828125,10867.5888671875,3686.3701171875,4181.02978515625,18.790000915527344
2000-08-09,1.19650137424469,1472.8699951171875,10951.8896484375,3693.0400390625,4181.02978515625,19.18000030517578
2000-08-10,1.19650137424469,1460.25,11110.587890625,3595.18994140625,4181.02978515625,19.190000534057617
2000-08-11,1.19650137424469,1471.8399658203125,11094.587890625,3644.610107421875,4181.02978515625,18.549999237060547
2000-08-14,1.19650137424469,1491.56005859375,11210.587890625,3719.610107421875,4181.02978515625,17.8799991607666
2000-08-15,1.19650137424469,1484.4300537109375,11207.888671875,3722.6201171875,4181.02978515625,17.979999542236328
2000-08-16,1.19650137424469,1479.8499755859375,11342.6884765625,3721.25,4181.02978515625,18.020000457763672
2000-08-17,1.19650137424469,1496.0699462890625,11155.48828125,3830.590087890625,4181.02978515625,17.479999542236328
2000-08-18,1.19650137424469,1491.719970703125,11065.4892578125,3807.510009765625,4181.02978515625,17.049999237060547
2000-08-21,1.19650137424469,1499.47998046875,11093.48828125,3827.6201171875,4181.02978515625,17.350000381469727
2000-08-22,1.19650137424469,1498.1300048828125,10934.5888671875,3827.889892578125,4181.02978515625,17.469999313354492
2000-08-23,1.19650137424469,1505.969970703125,10798.0888671875,3896.919921875,4181.02978515625,17.3799991607666
2000-08-24,1.19650137424469,1508.31005859375,10720.0888671875,3949.570068359375,4181.02978515625,17.040000915527344
2000-08-25,1.19650137424469,1506.449951171875,10818.2890625,3931.25,4181.02978515625,16.530000686645508
2000-08-28,1.19650137424469,1514.0899658203125,10907.4892578125,3954.239990234375,4181.02978515625,16.540000915527344
2000-08-29,1.19650137424469,1509.8399658203125,10840.5888671875,3951.93994140625,4181.02978515625,16.889999389648438
2000-08-30,1.19650137424469,1502.5899658203125,10869.5888671875,3968.72998046875,4181.02978515625,17.690000534057617
2000-08-31,1.19650137424469,1517.6800537109375,10884.689453125,4077.590087890625,4181.02978515625,16.84000015258789
2000-09-01,1.19650137424469,1520.77001953125,11170.087890625,4099.2998046875,4181.02978515625,17.530000686645508
2000-09-04,1.19650137424469,1520.77001953125,11246.2880859375,4099.2998046875,4181.02978515625,17.530000686645508
2000-09-05,1.19650137424469,1507.0799560546875,11188.1884765625,3987.030029296875,4181.02978515625,19.81999969482422
2000-09-06,1.19650137424469,1492.25,11238.48828125,3837.6201171875,4181.02978515625,20.790000915527344
2000-09-07,1.19650137424469,1502.510009765625,11282.48828125,3953.360107421875,4181.02978515625,19.420000076293945
2000-09-08,1.19650137424469,1494.5,11103.2880859375,3813.43994140625,4181.02978515625,18.459999084472656
2000-09-11,1.19650137424469,1489.260009765625,11229.7880859375,3706.739990234375,4181.02978515625,18.399999618530273
2000-09-12,1.19650137424469,1481.989990234375,11311.7880859375,3666.8701171875,4181.02978515625,18.59000015258789
2000-09-13,1.19650137424469,1484.9100341796875,11212.48828125,3741.75,4181.02978515625,18.31999969482422
2000-09-14,1.19650137424469,1480.8699951171875,11451.587890625,3737.419921875,4181.02978515625,18.260000228881836
2000-09-15,1.19650137424469,1465.81005859375,11463.087890625,3676.330078125,4181.02978515625,18.520000457763672
2000-09-18,1.19650137424469,1444.510009765625,11188.087890625,3585.52001953125,4181.02978515625,20.25
2000-09-19,1.19650137424469,1459.9000244140625,11065.4892578125,3756.39990234375,4181.02978515625,19.540000915527344
2000-09-20,1.19650137424469,1451.3399658203125,10901.2890625,3790.449951171875,4181.02978515625,19.93000030517578
2000-09-21,1.19650137424469,1449.050048828125,10803.3896484375,3718.14990234375,4181.02978515625,20.18000030517578
2000-09-22,1.19650137424469,1448.719970703125,11029.3896484375,3701.179931640625,4181.02978515625,20.739999771118164
2000-09-25,1.19650137424469,1439.030029296875,11159.087890625,3622.10009765625,4181.02978515625,21.40999984741211
2000-09-26,1.19650137424469,1427.2099609375,10955.9892578125,3582.590087890625,4181.02978515625,21.8799991607666
2000-09-27,1.19650137424469,1426.5699462890625,10957.5888671875,3571.89990234375,4181.02978515625,21.670000076293945
2000-09-28,1.19650137424469,1458.2900390625,11023.0888671875,3725.14990234375,4181.02978515625,19.469999313354492
2000-09-29,1.19650137424469,1436.510009765625,10949.9892578125,3570.610107421875,4181.02978515625,20.56999969482422
2000-10-02,1.19650137424469,1436.22998046875,11152.48828125,3457.969970703125,4181.02978515625,21.229999542236328
2000-10-03,1.19650137424469,1426.4599609375,11271.1884765625,3353.340087890625,4181.02978515625,21.850000381469727
2000-10-04,1.19650137424469,1434.3199462890625,11159.2880859375,3453.360107421875,4181.02978515625,21.540000915527344
2000-10-05,1.19650137424469,1436.280029296875,11237.2880859375,3424.320068359375,4181.02978515625,21.030000686645508
2000-10-06,1.19650137424469,1408.989990234375,11149.98828125,3311.93994140625,4181.02978515625,22.709999084472656
2000-10-09,1.19650137424469,1402.030029296875,10838.7890625,3318.89990234375,4181.02978515625,24.020000457763672
2000-10-10,1.19650137424469,1387.02001953125,10950.689453125,3188.2900390625,4181.02978515625,24.860000610351562
2000-10-11,1.19650137424469,1364.5899658203125,10618.689453125,3100.530029296875,4181.02978515625,26.56999969482422
2000-10-12,1.19650137424469,1329.780029296875,10618.689453125,3004.449951171875,4181.02978515625,30.510000228881836
2000-10-13,1.19650137424469,1374.1700439453125,10385.3896484375,3277.77001953125,4181.02978515625,27.600000381469727
2000-10-16,1.19650137424469,1374.6199951171875,10455.189453125,3249.4599609375,4181.02978515625,26.790000915527344
2000-10-17,1.19650137424469,1349.969970703125,10375.3896484375,3172.18994140625,4181.02978515625,27.84000015258789
2000-10-18,1.19650137424469,1342.1300048828125,10056.08984375,3139.31005859375,4181.02978515625,28.719999313354492
2000-10-19,1.19650137424469,1388.760009765625,10367.2890625,3402.949951171875,4181.02978515625,25.09000015258789
2000-10-20,1.19650137424469,1396.9300537109375,10443.5888671875,3456.610107421875,4181.02978515625,24.239999771118164
2000-10-23,1.19650137424469,1395.780029296875,10329.8896484375,3422.0,4181.02978515625,24.690000534057617
2000-10-24,1.19650137424469,1398.1300048828125,10666.8896484375,3353.260009765625,4181.02978515625,24.280000686645508
2000-10-25,1.19650137424469,1364.9000244140625,10517.3896484375,3107.610107421875,4181.02978515625,26.649999618530273
2000-10-26,1.19650137424469,1364.43994140625,10324.689453125,3167.139892578125,4181.02978515625,28.6200008392334
2000-10-27,1.19650137424469,1379.5799560546875,10395.689453125,3175.25,4181.02978515625,26.469999313354492
2000-10-30,1.19650137424469,1398.6600341796875,10307.2890625,3081.070068359375,4181.02978515625,25.459999084472656
2000-10-31,1.19650137424469,1429.4000244140625,10363.0888671875,3282.300048828125,4181.02978515625,23.6299991607666
2000-11-01,1.19650137424469,1421.219970703125,10363.0888671875,3225.27001953125,4181.02978515625,24.280000686645508
2000-11-02,1.19650137424469,1428.3199462890625,10506.9892578125,3308.47998046875,4181.02978515625,23.920000076293945
2000-11-03,1.19650137424469,1426.68994140625,10542.689453125,3321.909912109375,4181.02978515625,23.670000076293945
2000-11-06,1.19650137424469,1432.18994140625,10610.4892578125,3290.469970703125,4181.02978515625,24.520000457763672
2000-11-07,1.19650137424469,1431.8699951171875,10573.5888671875,3279.570068359375,4181.02978515625,24.90999984741211
2000-11-08,1.19650137424469,1409.280029296875,10488.3896484375,3059.090087890625,4181.02978515625,25.65999984741211
2000-11-09,1.19650137424469,1400.1400146484375,10273.4892578125,3057.06005859375,4181.02978515625,27.200000762939453
2000-11-10,1.19650137424469,1365.97998046875,9985.990234375,2890.260009765625,4181.02978515625,28.530000686645508
2000-11-13,1.19650137424469,1351.260009765625,9897.2900390625,2836.6201171875,4181.02978515625,29.059999465942383
2000-11-14,1.19650137424469,1382.949951171875,10274.7890625,3039.5,4181.02978515625,26.809999465942383
2000-11-15,1.19650137424469,1389.81005859375,10294.0888671875,3076.699951171875,4181.02978515625,26.149999618530273
2000-11-16,1.19650137424469,1372.3199462890625,10135.2890625,2925.159912109375,4181.02978515625,25.049999237060547
2000-11-17,1.19650137424469,1367.719970703125,9845.890625,2934.81005859375,4181.02978515625,24.809999465942383
2000-11-20,1.19650137424469,1342.6199951171875,9548.6904296875,2792.409912109375,4181.02978515625,27.43000030517578
2000-11-21,1.19650137424469,1347.3499755859375,9593.990234375,2786.530029296875,4181.02978515625,26.6200008392334
2000-11-22,1.19650137424469,1322.3599853515625,9252.490234375,2668.25,4181.02978515625,27.709999084472656
2000-11-23,1.19650137424469,1322.3599853515625,9334.7900390625,2668.25,4181.02978515625,27.709999084472656
2000-11-24,1.19650137424469,1341.77001953125,9642.2900390625,2830.090087890625,4181.02978515625,26.0
2000-11-27,1.19650137424469,1348.969970703125,9541.890625,2769.320068359375,4181.02978515625,26.93000030517578
2000-11-28,1.19650137424469,1336.0899658203125,9357.990234375,2621.110107421875,4181.02978515625,27.639999389648438
2000-11-29,1.19650137424469,1341.9300537109375,9477.2900390625,2602.85009765625,4181.02978515625,27.489999771118164
2000-11-30,1.19650137424469,1314.949951171875,9214.490234375,2506.5400390625,4181.02978515625,29.649999618530273
2000-12-01,1.19650137424469,1315.22998046875,9339.390625,2549.739990234375,4181.02978515625,27.479999542236328
2000-12-04,1.19650137424469,1324.969970703125,9069.0908203125,2554.39990234375,4181.02978515625,27.780000686645508
2000-12-05,1.19650137424469,1376.5400390625,9461.08984375,2852.8701171875,4181.02978515625,24.989999771118164
2000-12-06,1.19650137424469,1351.4599609375,9461.08984375,2743.699951171875,4181.02978515625,25.06999969482422
2000-12-07,1.19650137424469,1343.550048828125,9497.2900390625,2719.909912109375,4181.02978515625,25.34000015258789
2000-12-08,1.19650137424469,1369.8900146484375,9497.2900390625,2895.389892578125,4181.02978515625,22.40999984741211
2000-12-11,1.19650137424469,1380.199951171875,9788.08984375,2972.909912109375,4181.02978515625,23.510000228881836
2000-12-12,1.19650137424469,1371.1800537109375,9753.490234375,2863.2099609375,4181.02978515625,24.8799991607666
2000-12-13,1.19650137424469,1359.989990234375,9716.890625,2748.8798828125,4181.02978515625,23.6299991607666
2000-12-14,1.19650137424469,1340.9300537109375,9518.2900390625,2639.260009765625,4181.02978515625,24.860000610351562
2000-12-15,1.19650137424469,1312.1500244140625,9155.69140625,2543.090087890625,4181.02978515625,26.549999237060547
2000-12-18,1.19650137424469,1322.739990234375,9052.791015625,2543.090087890625,4181.02978515625,27.700000762939453
2000-12-19,1.19650137424469,1305.5999755859375,9255.490234375,2399.6298828125,4181.02978515625,27.170000076293945
2000-12-20,1.19650137424469,1264.739990234375,8864.291015625,2210.320068359375,4181.02978515625,31.739999771118164
2000-12-21,1.19650137424469,1274.8599853515625,8964.19140625,2224.840087890625,4181.02978515625,29.65999984741211
2000-12-22,1.19650137424469,1305.949951171875,9038.9912109375,2436.260009765625,4181.02978515625,27.549999237060547
2000-12-26,1.19650137424469,1315.18994140625,9038.9912109375,2404.60009765625,4181.02978515625,28.729999542236328
2000-12-27,1.19650137424469,1328.9200439453125,9078.4912109375,2460.2099609375,4181.02978515625,28.139999389648438
