Date,volatility
2000-04-28,0.01865611898688551
2000-05-01,0.007583649475735914
2000-05-02,0.02673158892902471
2000-05-03,0.0018933257988552523
2000-05-04,0.005692249299258272
2000-05-05,0.012118182482096274
2000-05-08,0.03208258299933627
2000-05-09,0.010268934621205723
2000-05-10,0.007617385201452244
2000-05-11,0.004739895172829917
2000-05-12,0.03358099915963972
2000-05-15,0.025268397839767805
2000-05-16,0.037681679792179214
2000-05-17,0.02536137563910366
2000-05-18,0.0038723635676071017
2000-05-19,0.008727880732550599
2000-05-22,0.005198841301838908
2000-05-23,0.011600711339904255
2000-05-24,0.003362806275226993
2000-05-25,0.034001976739703475
2000-05-26,0.003975142057304361
2000-05-29,0.013481281617787222
2000-05-30,0.016007961431391392
2000-05-31,0.0474579037419792
2000-06-01,0.01491498003101991
2000-06-02,0.03549159191284141
2000-06-05,0.03531763706544301
2000-06-06,0.009698558481450632
2000-06-07,0.009380493118709032
2000-06-08,0.025145515006763496
2000-06-09,0.009543844241693243
2000-06-12,0.012798618799526398
2000-06-13,0.008552061342895696
2000-06-14,0.03193360305898836
2000-06-15,0.01681827135243979
2000-06-16,0.021513946566796983
2000-06-19,0.006500609986474938
2000-06-20,0.030466222326650975
2000-06-21,0.009412887921406876
2000-06-22,0.01813136511708086
2000-06-23,0.0025596744742859374
2000-06-26,0.008673102925102432
2000-06-27,0.025459345572793588
2000-06-28,0.012818109579593525
2000-06-29,0.018916570678238348
2000-06-30,0.007567773913851072
2000-07-03,0.024349117706437717
2000-07-04,0.026150908062495738
2000-07-05,0.01605162234154035
2000-07-06,0.00112318392874855
2000-07-07,0.02312019069546627
2000-07-10,0.031027783238722097
2000-07-11,0.013889826684934917
2000-07-12,0.01953160342500873
2000-07-13,0.02403886971959943
2000-07-14,0.017972904651560494
2000-07-17,0.025334094367470552
2000-07-18,0.016381385479989317
2000-07-19,0.0050454057430719314
2000-07-20,0.008160713944347796
2000-07-21,0.02505571360585032
2000-07-24,0.0059202742561421376
2000-07-25,0.005324630309077812
2000-07-26,0.022859367528725787
2000-07-27,0.0017474828144205452
2000-07-28,0.014081010067004962
2000-07-31,0.004690966733110387
2000-08-01,0.023599541416619327
2000-08-02,0.021051066753308003
2000-08-03,0.0164429650112852
2000-08-04,0.025508701025465656
2000-08-07,0.023081010797307764
2000-08-08,0.02706138382920646
2000-08-09,0.018375861897167483
2000-08-10,0.009390701557448315
2000-08-11,0.007493771217420292
2000-08-14,0.02382989491537389
2000-08-15,0.029210416807325515
2000-08-16,0.011352506401683813
2000-08-17,0.012945440837786232
2000-08-18,0.026804474313806077
2000-08-21,0.013184319562639497
2000-08-22,0.02114500259240354
2000-08-23,0.015141108925994776
2000-08-24,0.021179309649313322
2000-08-25,0.017566065574493375
2000-08-28,0.014798848238916227
2000-08-29,0.02101937247467832
2000-08-30,0.013254616311416563
2000-08-31,0.011247572995476827
2000-09-01,0.025902166789774143
2000-09-04,0.018059135400483456
