Date,EURUSD_excess,SP500_excess,IBEX35_excess,NASDAQ100_excess,EUROSTOXX50_excess,VIX_excess
2000-03-06,-0.0002181014245105,-0.0129948034187216,0.0053996614391627,0.0029976266791014996,-0.0002181014245105,0.11240390458753591
2000-03-07,-0.0002181014245105,-0.0261833985448,-0.0119589173803644,-0.0152161268526827,-0.0002181014245105,0.122616729801265
2000-03-08,-0.0002188525602652,0.0079212760466692,-0.000132048630783361,0.012195732054066198,-0.0002188525602652,-0.020581067804249502
2000-03-09,-0.0002184770012061,0.0250610934022174,-0.0085493588746568,0.0309134713280081,-0.0002184770012061,-0.0702014314316813
2000-03-10,-0.0002192280658794,-0.0049532830055639,-0.0041670935228595,-2.29238226289e-05,-0.0002192280658794,-0.0448756391530553
2000-03-13,-0.0002203544053704,-0.008461659638499899,-0.0126032311000119,-0.0358045533724792,-0.0002203544053704,0.07284459403160361
2000-03-14,-0.0002203544053704,-0.0180640815807864,0.0155211606018958,-0.0464070744083086,-0.0002203544053704,0.065821389713727
2000-03-15,-0.0002196035538673,0.023763016219166,-0.0224711156847236,-0.023430043310693302,-0.0002196035538673,-0.0888336812363864
2000-03-16,-0.000219978988427,0.046325799870623796,-0.0017358166996647999,0.0524413369124457,-0.000219978988427,-0.0730891195320589
2000-03-17,-0.000219978988427,0.0038854823263322997,0.008622663327841599,0.0195947002270693,-0.000219978988427,0.0739911741019543
2000-03-20,-0.0002211051148283,-0.005588935528463,-0.0008194685294254001,-0.0414378177751171,-0.0002211051148283,0.0258116134435932
2000-03-21,-0.0002214804073596,0.0250230326731362,-0.0046073087713356,0.0429930062119569,-0.0002214804073596,-0.0566627162789267
2000-03-22,-0.0002214804073596,0.004300148202101801,-0.011340628526169601,0.0323875764025029,-0.0002214804073596,-0.0099460761084745
2000-03-23,-0.0002211051148283,0.0174213929296728,-0.008379406056986801,0.0135648091137014,-0.0002211051148283,0.0349825510109748
2000-03-24,-0.0002207297689025,-0.0001487217854956765,0.0113493396503042,0.0064065365798847,-0.0002207297689025,0.0458703442380666
2000-03-27,-0.0002192280658794,-0.0025788477187746,-0.0044693398187344,0.002573375422767,-0.0002192280658794,0.0507952280600185
2000-03-28,-0.0002203544053704,-0.0108617388119712,0.0038086552594320997,-0.026349807051269,-0.0002203544053704,0.0131428699662767
2000-03-29,-0.0002207297689025,0.00030312540262969993,-0.0103032550419967,-0.0378964927823006,-0.0002207297689025,-0.0312689840777899
2000-03-30,-0.0002203544053704,-0.013970204025804,-0.0215570473449238,-0.0380198461923018,-0.0002203544053704,0.055069051301774995
2000-03-31,-0.0002207297689025,0.0069180329166134,0.0083284638415822,0.0339290719670291,-0.0002207297689025,-0.0550952742929104
2000-04-03,-0.0002196035538673,0.0046996221078953,-0.0212690782677925,-0.0759667451395771,-0.0002196035538673,-0.0035432427393448
2000-04-04,-0.0002188525602652,-0.0077104665082924,-0.0090025498231439,-0.0107846256707323,-0.0002188525602652,0.1207495631342249
2000-04-05,-0.000219978988427,-0.0051560980694874,-0.0184793501358029,-0.0011896476318099,-0.000219978988427,0.046249717489369
2000-04-06,-0.0002203544053704,0.009128209107612301,0.0200828357074944,0.013693887658706001,-0.0002203544053704,-0.045584512571051006
2000-04-07,-0.0002203544053704,0.009727740889487501,0.015396297499399301,0.0486777737530984,-0.0002203544053704,-0.1074241995317
2000-04-10,-0.0002196035538673,-0.0080917148752507,-0.0020786946421176003,-0.0710035972836234,-0.0002196035538673,0.0633190490898325
2000-04-11,-0.0002188525602652,-0.0027945150956541,-0.0219857869965657,-0.0227428239276874,-0.0002188525602652,0.0471228287021237
2000-04-12,-0.0002188525602652,-0.022741788735676102,0.002105767273602,-0.0733220337562203,-0.0002188525602652,0.0613335474271701
2000-04-13,-0.000217725794353,-0.0185559066160137,0.0088469214960206,-0.022429558251565597,-0.000217725794353,0.0141710144784336
2000-04-14,-0.000217725794353,-0.060262823316375905,-0.0248418768143421,-0.1026028007743159,-0.000217725794353,0.130034549760731
2000-04-17,-0.000217725794353,0.0323303850189872,-0.0132022258678961,0.0952891028898394,-0.000217725794353,-0.1458944323462139
2000-04-18,-0.000217725794353,0.0280425710063513,0.0037148950525605,0.051236941765182197,-0.000217725794353,-0.1030866196289058
2000-04-19,-0.000217725794353,-0.0100746341762877,0.0067110968677291,-0.0365944370484373,-0.000217725794353,0.033658287141214896
2000-04-20,-0.0002169744452665,0.0047236670737402005,0.0139853291833308,-0.022163701204657597,-0.0002169744452665,-0.0444837082074924
2000-04-24,-0.0002162229538927,-0.0034839633781105,-0.0002162229538927,-0.044475958974792104,-0.0002162229538927,0.056920715049735296
2000-04-25,-0.0002173501465491,0.032516943394441306,-0.006890590761027,0.076674007137943,-0.0002173501465491,-0.0812348752568707
2000-04-26,-0.0002158471637913,-0.011412386407388399,0.0046735027167828,-0.032727678989214797,-0.0002158471637913,0.0660792359234495
2000-04-27,-0.0002154713201776,0.0024709107137960004,-0.0185420485122964,0.0517141831919043,-0.0002154713201776,-0.0295629041009303
2000-04-28,-0.0002181014245105,-0.0087807121008147,0.0169232923097148,0.0213773165948058,-0.0002181014245105,0.0001636595510848
2000-05-01,-0.0002188525602652,0.010614310068638898,-0.0002188525602652,0.0146860681299744,-0.0002188525602652,-0.012507855242317801
2000-05-02,-0.0002214804073596,-0.015291011940287301,0.0340050003050762,-0.0545531873319037,-0.0002214804073596,0.0962121696624207
2000-05-03,-0.0002214804073596,-0.0220229815712703,-0.017158290734814202,-0.0183457455244173,-0.0002214804073596,0.1039804431027631
2000-05-04,-0.0002207297689025,-0.0041362572571121,-0.0062726932201693,0.0021822436716728,-0.0002207297689025,-0.0277865363427322
2000-05-05,-0.0002233563914682,0.0160039077068599,-0.0033841685606878,0.0321885363354878,-0.0002233563914682,-0.1114872165061319
2000-05-08,-0.0002271056833071,-0.0061498062735015,-0.0226992320113622,-0.046493590100448,-0.0002271056833071,0.0238185552191169
2000-05-09,-0.0002297280903801,-0.0087126521630955,-0.020993986247079603,-0.0221458114606877,-0.0002297280903801,0.025327396447770698
2000-05-10,-0.0002286044087293,-0.0210436584558649,-0.022088553152576202,-0.0601958448148369,-0.0002286044087293,0.0317469263786766
2000-05-11,-0.0002278551167728,0.0175162513283777,0.0184295917922219,0.0410801280452031,-0.0002278551167728,-0.073486371557361
2000-05-12,-0.0002297280903801,0.0090675968785816,0.0057596476541971,0.007042132432768499,-0.0002297280903801,-0.0638081330621342
2000-05-15,-0.0002286044087293,0.0216285330238526,-0.0086674521831813,0.0303764432148717,-0.0002286044087293,-0.0469862326864859
2000-05-16,-0.0002316001803808,0.009143505215937299,0.0187882829093762,0.037426092905716704,-0.0002316001803808,-0.021370616986098
2000-05-17,-0.0002278551167728,-0.012747573380869001,-0.0287392082378767,-0.027014136615877298,-0.0002278551167728,-0.015128818435197701
2000-05-18,-0.0002211051148283,-0.0075625946900092994,-0.0016618287636481,-0.0358139606160465,-0.0002211051148283,-0.0010555005882113
2000-05-19,-0.000219978988427,-0.0214994798227247,-0.032385812925365305,-0.0497920999432837,-0.000219978988427,0.0597170454397342
2000-05-22,-0.000219978988427,-0.0046578159612493,-0.021168348318601298,0.0010274848192004,-0.000219978988427,0.0215537995683029
2000-05-23,-0.0002229812763221,-0.019585064835424902,0.0049734780884199,-0.0770052921281104,-0.0002229812763221,-0.0052354906594572
2000-05-24,-0.0002214804073596,0.0179477036911612,-0.00385996991642,0.0503685991943082,-0.0002214804073596,-0.0620064644960866
2000-05-25,-0.0002184770012061,-0.012827590329180199,0.0206596140822561,-0.0260273358393457,-0.0002184770012061,0.0104155794831594
2000-05-26,-0.0002181014245105,-0.0027547574086389,-0.0119814426549767,0.0004785635456665,-0.0002181014245105,-0.0047033530646233
2000-05-30,-0.0002162229538927,0.0315167792873811,0.0082336795913016,0.09581069643380599,-0.0002162229538927,-0.035570226047923106
2000-05-31,-0.0002120871965711,-0.0015134894896696,0.0035372765504835,-0.0269125398627318,-0.0002120871965711,0.0010571653117302999
2000-06-01,-0.0002147195440673,0.0194485503299619,0.017129453529062,0.0567634822011591,-0.0002147195440673,-0.0563041427687314
2000-06-02,-0.000219978988427,0.0192264779079934,0.0239442793582073,0.0648755289306778,-0.000219978988427,-0.0403714062424007
2000-06-05,-0.0002203544053704,-0.006760523417378901,-0.0126201182740571,-0.0069956758353885,-0.0002203544053704,0.055462713068748296
2000-06-06,-0.0002244815599606,-0.0069174749640026,-0.0205770879467473,-0.0229973788203113,-0.0002244815599606,0.014635938979746198
2000-06-07,-0.0002218556822948,0.009009412764386299,-0.0089404575652763,0.0240778853851853,-0.0002218556822948,-0.0252615873632888
2000-06-08,-0.0002218556822948,-0.0068293411589212,0.0100813584751905,-0.0079334932684211,-0.0002218556822948,0.012596039834822199
2000-06-09,-0.0002218556822948,-0.0034563273822021,0.0065701548104114,0.0139596888117273,-0.0002218556822948,-0.02827985614908
2000-06-12,-0.0002188525602652,-0.0077629048440706,-0.0077796882136117,-0.0331574590961591,-0.0002188525602652,0.0078783715674255
2000-06-13,-0.0002207297689025,0.0158594824485399,0.0011405711658361,0.0341927633369527,-0.0002207297689025,-0.0297750345402775
2000-06-14,-0.0002184770012061,0.0005298938822022,0.0066705899456061,-0.0239510185198929,-0.0002184770012061,-0.0090250477406853
2000-06-15,-0.0002181014245105,0.005335789812335801,-0.000650170624784,0.019843145968258497,-0.0002181014245105,-0.0381732853567386
2000-06-16,-0.000217725794353,-0.0099147767057709,-0.014310714353462801,0.0091598100364492,-0.000217725794353,-0.0089599040472681
2000-06-19,-0.000217725794353,0.0143836733383621,-0.0122445064075732,0.037693485771417595,-0.000217725794353,0.0061036744642018
2000-06-20,-0.0002169744452665,-0.0070031035575955,-0.0032605281387417997,-0.0001838949520451188,-0.0002169744452665,0.0118284619730829
2000-06-21,-0.000217725794353,0.0019345374173311998,-0.0204911657536677,0.0089348430265509,-0.000217725794353,-0.0132330240989118
2000-06-22,-0.0002184770012061,-0.018606644748224,0.0131298084728601,-0.0429024822673277,-0.0002184770012061,0.0650475518404018
2000-06-23,-0.0002196035538673,-0.0076151661874964,0.0038329575680984,-0.0319497462836333,-0.0002196035538673,0.0151167435591261
2000-06-26,-0.0002181014245105,0.0093305251722316,-0.0044231560388000996,0.0228894818244977,-0.0002181014245105,0.004693746276382801
2000-06-27,-0.0002181014245105,-0.0034942495164002,0.0035216999343626997,-0.019615118526413202,-0.0002181014245105,-0.029598814798893
2000-06-28,-0.000217725794353,0.0027215903975879,0.004992746214811899,0.0190759059416787,-0.000217725794353,-0.071999461632354
2000-06-29,-0.0002188525602652,-0.008799527122354201,-0.020916886013764503,-0.028520199560286,-0.0002188525602652,-0.029728377048251202
2000-06-30,-0.000219978988427,0.008209482816857698,0.0202984714312919,0.0261516622595185,-0.000219978988427,-0.0083749599916151
2000-07-03,-0.0002263561082787,0.009992165168183,0.008749194507946199,0.0106053837398937,-0.0002263561082787,0.0145058891073808
2000-07-05,-0.0002241065332825,-0.0162134027065811,-0.008675398085312,-0.041809900264849105,-0.0002241065332825,0.06469255456136369
2000-07-06,-0.0002252314891281,0.0069676503880718,-0.0018998703118643,0.03838618201736,-0.0002252314891281,-0.010676600321504
2000-07-07,-0.0002256063916341,0.0149199393725823,0.0142966089890243,0.012293641323046901,-0.0002256063916341,-0.08593546952163561
2000-07-10,-0.0002267309224272,-0.0024470784731099,-0.0064682239084137005,-0.018371404403745798,-0.0002267309224272,0.0559195251484786
2000-07-11,-0.0002282297893686,0.0033300420289998,0.0040014202254458,-0.0075904862304274,-0.0002282297893686,-0.0111086195416376
2000-07-12,-0.0002308514360778,0.0078666027654669,0.0001277478255524,0.0407367537483454,-0.0002308514360778,-0.004216901612707101
2000-07-13,-0.0002304770287956,0.0017234589141695998,-0.0030380611430498,0.013908544205066,-0.0002304770287956,-0.0002304770287956
2000-07-14,-0.0002301025683284,0.009178391091862,0.013902298719423601,0.0208964355305492,-0.0002301025683284,-0.0363204735383848
2000-07-17,-0.0002297280903801,0.00010797417146560001,-0.0050948937833724004,0.0048868829165567,-0.0002297280903801,0.006476568211229199
2000-07-18,-0.0002301025683284,-0.0113811620244994,-0.014737741759410899,-0.025389584075170703,-0.0002301025683284,0.015076279488669101
2000-07-19,-0.0002304770287956,-0.008148003008037199,0.0052403532196933,-0.0302086041958411,-0.0002304770287956,-0.005306649473874101
2000-07-20,-0.0002312258258887,0.00891063374347,0.0121699761578572,0.0384191978171041,-0.0002312258258887,-0.0370324287726694
2000-07-21,-0.0002289790105889,-0.0105659298482982,-0.009970350257296,-0.0221700559635501,-0.0002289790105889,-0.0002289790105889
2000-07-24,-0.0002301025683284,-0.011030010866801299,-0.0046609915174739,-0.030918107337400802,-0.0002301025683284,0.050218037462869396
2000-07-25,-0.0002316001803808,0.0066964731056058,-0.011082905651169001,0.019301329519586102,-0.0002316001803808,-0.0271984183899366
2000-07-26,-0.0002308514360778,-0.015298273721847099,0.0024907161895674,-0.012485474461358,-0.0002308514360778,0.014106347066672001
2000-07-27,-0.0002319744817129,-0.0021616857602161,-0.0018901014078646,-0.036684349110777704,-0.0002319744817129,-0.0037970250621638
2000-07-28,-0.0002312258258887,-0.0209532614379572,-0.0158286638519435,-0.0573277596710675,-0.0002312258258887,0.0611134126819407
2000-07-31,-0.0002319744817129,0.007443276138581,-0.0029250311720464,0.0370367300846743,-0.0002319744817129,-0.0050420069231419
2000-08-01,-0.0002334713697673,0.0048346448030403,0.0014173746813785,-0.0249735860924802,-0.0002334713697673,-0.009436759319144701
2000-08-02,-0.0002330972096076,0.00018401597859559997,0.0087791700604586,-0.0090215324208227,-0.0002330972096076,-0.027361727471852
2000-08-03,-0.0002327229963213,0.009354940200427,-0.018387049767654103,0.0372085087171342,-0.0002327229963213,-0.0007328594878203999
2000-08-04,-0.0002327229963213,0.0068810304031083,0.012165043887778,-0.0015776637804333,-0.0002327229963213,-0.0712285431382821
2000-08-07,-0.0002327229963213,0.0109084527105784,0.011443643083449301,0.024808771657239798,-0.0002327229963213,0.0215476774734702
2000-08-08,-0.0002338455124907,0.0021158932867579,0.0145888918214195,-0.0067285431343034,-0.0002338455124907,-0.012925700753260501
2000-08-09,-0.0002330972096076,-0.006952447424495601,0.0074940536155455,0.0015746146671184,-0.0002330972096076,0.0203101260072777
2000-08-10,-0.0002334713697673,-0.008838692440714,0.0141530343221207,-0.0270866244005131,-0.0002334713697673,0.0002877811133984
2000-08-11,-0.0002345936742911,0.0076710479117163,-0.0016756993810568,0.013417974990448299,-0.0002345936742911,-0.0341541835992631
2000-08-14,-0.0002342196021041,0.0130750762791159,0.0101670475241639,0.0201352400316326,-0.0002342196021041,-0.037021244718359894
2000-08-15,-0.0002342196021041,-0.0050259146387279,-0.0004750226518133,0.0005746803751626,-0.0002342196021041,0.0053430611733902
2000-08-16,-0.0002342196021041,-0.0033244011803727,0.0117212535914973,-0.0006023391908133999,-0.0002342196021041,0.0019880543973066
2000-08-17,-0.0002338455124907,0.010667073696988999,-0.0168755954372593,0.0287253824099927,-0.0002338455124907,-0.0306587790562357
2000-08-18,-0.0002338455124907,-0.0031456825427609,-0.008334255622553601,-0.0062772720389874,-0.0002338455124907,-0.0251410305696838
2000-08-21,-0.0002342196021041,0.0049543517414388,0.0022928860180808,0.0050335763860584,-0.0002342196021041,0.0172081497951487
2000-08-22,-0.0002342196021041,-0.0011349209500444001,-0.0146614589078147,-0.00016374085140235595,-0.0002342196021041,0.0066583368599997
2000-08-23,-0.0002345936742911,0.0049849287670208,-0.0127964874871046,0.0176381743292293,-0.0002345936742911,-0.0053996069660529
2000-08-24,-0.0002345936742911,0.0013180745171178,-0.0074843099459998,0.0131856583753175,-0.0002345936742911,-0.0199910900949299
2000-08-25,-0.0002353416950621,-0.0014693421806002,0.0088833464514203,-0.0048846297642776,-0.0002353416950621,-0.0306219634520756
2000-08-28,-0.0002360895748569,0.0048226291649199,0.0079754179917837,0.0055948874225587,-0.0002360895748569,0.0003687020007199
2000-08-29,-0.0002357156436628,-0.0030466291862578003,-0.006388038737349101,-0.0008175513501351,-0.0002357156436628,0.0207042340913234
2000-08-30,-0.0002357156436628,-0.0050491149009662005,0.0024358439910045,0.004003840953583799,-0.0002357156436628,0.0460421280349856
2000-08-31,-0.0002353416950621,0.00975728370476,0.0011529450723027001,0.0268246681223795,-0.0002353416950621,-0.0494778621813394
2000-09-01,-0.0002342196021041,0.0017996903263397001,0.0256480974221512,0.0050758110069476,-0.0002342196021041,0.039922500625556995
2000-09-05,-0.0002334713697673,-0.009276295073868,-0.0054129761467926,-0.028003050977633198,-0.0002334713697673,0.1225443040318287
2000-09-06,-0.0002316001803808,-0.010120526790413401,0.0042541191773024,-0.038425787034593796,-0.0002316001803808,0.0475490322219725
2000-09-07,-0.0002312258258887,0.0066207755861504,0.0036762473568851,0.0294822382684734,-0.0002312258258887,-0.0683999049409123
2000-09-08,-0.0002297280903801,-0.005575074827186,-0.016240253731816503,-0.036263951948720397,-0.0002297280903801,-0.0509270154026788
2000-09-11,-0.0002289790105889,-0.0037413229016377996,0.0110996307978985,-0.028607851069103598,-0.0002289790105889,-0.0034845146072069
2000-09-12,-0.0002278551167728,-0.005121441344311199,0.0070476220797044,-0.011042167516874701,-0.0002278551167728,0.010045310941753299
2000-09-13,-0.0002278551167728,0.0017405596354137,-0.009045048298838301,0.0199870922137232,-0.0002278551167728,-0.0148583224702709
2000-09-14,-0.00022935355923,-0.0029537913270643998,0.0208708649958438,-0.0013872570843599,-0.00022935355923,-0.0035098084457228
2000-09-15,-0.0002297280903801,-0.010451447024901299,0.0007739955560085,-0.0167102477865847,-0.0002297280903801,0.0139086381434891
2000-09-18,-0.00022935355923,-0.014867213760967,-0.024511846891547902,-0.025240828970231,-0.00022935355923,0.0890741860580242
2000-09-19,-0.0002301025683284,0.010367683907212601,-0.011248544443415899,0.0463274055879111,-0.0002301025683284,-0.035921202652231504
2000-09-20,-0.0002301025683284,-0.0061108154547078,-0.0151802469389467,0.008793604154072,-0.0002301025683284,0.0195323535001121
2000-09-21,-0.0002297280903801,-0.0018087691548046999,-0.0092508317233026,-0.0194882542719884,-0.0002297280903801,0.012236152420681901
2000-09-22,-0.0002301025683284,-0.00045791783607070004,0.020473452351194597,-0.0048046398044913,-0.0002301025683284,0.0271420591491367
2000-09-25,-0.0002304770287956,-0.0069415688994884,0.011460250209631501,-0.0218281511873552,-0.0002304770287956,0.031563426680238
2000-09-26,-0.0002304770287956,-0.0084783107107749,-0.0185984294952151,-0.011198445067125,-0.0002304770287956,0.0214843666941494
2000-09-27,-0.0002316001803808,-0.0006801383858304,-8.56076483794e-05,-0.0032199874776315,-0.0002316001803808,-0.009875720308987201
2000-09-28,-0.0002330972096076,0.0217585220209429,0.0057267002695218,0.041776356290638306,-0.0002330972096076,-0.10728713216133169
2000-09-29,-0.0002323487655888,-0.015280324390809698,-0.0068859344522939,-0.0426029623997739,-0.0002323487655888,0.0547265559460519
2000-10-02,-0.0002316001803808,-0.0004265564233501,0.0180925618256416,-0.032286376591755,-0.0002316001803808,0.0313499651437684
2000-10-03,-0.0002330972096076,-0.0070588853071115,0.0103540429214989,-0.0309579101428533,-0.0002330972096076,0.0285525876375093
2000-10-04,-0.0002327229963213,0.0052622856266518,-0.0102103370380552,0.0291580879683401,-0.0002327229963213,-0.014521947764656599
2000-10-05,-0.0002330972096076,0.0011325290212164001,0.0067322813159665,-0.0086778666378181,-0.0002330972096076,-0.0241947890760707
2000-10-06,-0.0002330972096076,-0.0194164265701577,-0.0080321921743089,-0.0336019263037934,-0.0002330972096076,0.076622196228648
2000-10-09,-0.0002330972096076,-0.0051850186555886,-0.0285402644362284,0.0018661733677293,-0.0002330972096076,0.05584842269621
2000-10-10,-0.0002327229963213,-0.010996355357827099,0.010038415369776201,-0.0403813611332483,-0.0002327229963213,0.034140551928352296
2000-10-11,-0.0002327229963213,-0.016536305747196,-0.0310195364940164,-0.0281443840932429,-0.0002327229963213,0.06628991465555721
2000-10-12,-0.0002312258258887,-0.026071680946995298,-0.0002312258258887,-0.031709793197269596,-0.0002312258258887,0.1380405321185579
2000-10-13,-0.0002312258258887,0.032605181597890304,-0.0224468534283231,0.08683758656086979,-0.0002312258258887,-0.10046994551185871
2000-10-16,-0.0002327229963213,9.46582656154e-05,0.0064657535995409,-0.0089072254112208,-0.0002327229963213,-0.030019791810056002
2000-10-17,-0.0002345936742911,-0.0183295711295497,-0.0078964253186685,-0.0243012277185506,-0.0002345936742911,0.0382105295420781
2000-10-18,-0.0002357156436628,-0.0060601560842497,-0.0314939319403853,-0.0106548490543436,-0.0002357156436628,0.0308841636809848
2000-10-19,-0.0002357156436628,0.033917646215349,0.0302414456637597,0.0804039232861425,-0.0002357156436628,-0.1353600694554634
2000-10-20,-0.0002357156436628,0.0056300247543196,0.0070970020651949,0.0154099672858497,-0.0002357156436628,-0.0347009303448218
2000-10-23,-0.0002368373137285,-0.001060427621985,-0.0111835214757148,-0.0103000329172887,-0.0002368373137285,0.0181573359150888
2000-10-24,-0.0002372111214227,0.0014450020574987,0.0318657068877025,-0.0205293767020648,-0.0002372111214227,-0.0169825416374438
2000-10-25,-0.0002379586490108,-0.0242924078483274,-0.0143524328612938,-0.0763169919646955,-0.0002379586490108,0.0928981831771916
2000-10-26,-0.0002372111214227,-0.000574349783467,-0.018729194147682898,0.0187377508397921,-0.0002372111214227,0.07107945603240849
2000-10-27,-0.0002368373137285,0.0107981907469358,0.0066163460381701,0.0023205935536734002,-0.0002368373137285,-0.07833065046686051
2000-10-30,-0.0002379586490108,0.0134976280330874,-0.0087778822946043,-0.0303473666118327,-0.0002379586490108,-0.0391413917776828
2000-10-31,-0.0002368373137285,0.0215032957221489,0.0051621873603043,0.0630306122917103,-0.0002368373137285,-0.07482833880032261
2000-11-01,-0.0002375849117301,-0.0059767407288921,-0.0002375849117301,-0.0177653222273774,-0.0002375849117301,0.0268983538766341
2000-11-02,-0.0002375849117301,0.0047456688663928,0.0135527488145683,0.025234604871809,-0.0002375849117301,-0.0151756471113428
2000-11-03,-0.0002383323689147,-0.00138018835123,0.0031536652033267,0.0038126963713460997,-0.0002383323689147,-0.0107448378917654
2000-11-06,-0.0002394532818687,0.0036082122450907,0.0061709342810609,-0.0097489427214556,-0.0002394532818687,0.035041249706006694
