Date,IBEX_vol_model,SPX_vol_model,IBEX_RV,SPX_RV
2022-06-27,0.015526370700863467,0.045856262961885004,0.2207364993013348,0.2968237675870048
2022-06-28,0.014758774496043885,0.013265934647567963,0.22461417402003117,0.3028946066758741
2022-06-29,0.014056084601239792,0.004323522057045732,0.226996466802568,0.30278314151355334
2022-06-30,0.01523597362724185,0.015288517309255813,0.22828975671030194,0.29194884789479
2022-07-01,0.01573994726791572,0.007331807698159764,0.2331358115073223,0.2934815602548933
2022-07-04,0.014972224851111923,0.026399683187560762,0.22554582896828224,0.2927422679271111
2022-07-05,0.01441895399205139,0.01605275750672026,0.23681932802138708,0.2893400165821181
2022-07-06,0.016806887011309696,0.01758080898438795,0.2364308259151102,0.2894187595426865
2022-07-07,0.01607993499357196,0.019548328606680977,0.25183911651943397,0.2854870238288234
2022-07-08,0.015375693384222778,0.03073178138739704,0.21748107681420406,0.2655139399549428
2022-07-11,0.01490570003643219,0.015255848632434028,0.19982429482109368,0.225922763047529
2022-07-12,0.01465223528902341,0.004607194120302252,0.19446860435545346,0.22842197785912982
2022-07-13,0.014640123449264636,0.006809239731672225,0.18964376551493736,0.22354855481290492
2022-07-14,0.014923082213756175,0.01157431933503149,0.19511462512035954,0.1867663633486131
2022-07-15,0.01630818656918153,0.013032076409547929,0.20447541690418577,0.19669254453754043
2022-07-18,0.01556134927902626,0.03485109951085521,0.1933323949156773,0.20033334032232678
2022-07-19,0.014753394882795439,0.007898494881284886,0.20782225801188786,0.20506808305285143
2022-07-20,0.0141311614130155,0.04301072554852875,0.20843801144171212,0.20501053380208079
2022-07-21,0.0148331594379013,0.021935202411375754,0.20794946337182482,0.20515917563481853
2022-07-22,0.01431994718300289,0.025743427237257775,0.19877256153306302,0.18147373569933378
2022-07-25,0.013617249277698237,0.006852878394113416,0.19967608511778423,0.18097980004568254
2022-07-26,0.012957932055961153,0.017298043996729916,0.1961514164818648,0.1697128387525198
2022-07-27,0.01256884402947731,0.004611983365960027,0.19074534651227162,0.19043794387111923
2022-07-28,0.011998262022229247,0.04158807370949021,0.18746270557253158,0.18824337486623954
2022-07-29,0.012007377598638293,0.028031248824752303,0.1869834470743279,0.19040729359018777
2022-08-01,0.011488417601710257,0.03001142567478595,0.18943000460223644,0.1914242566083972
2022-08-02,0.011997046255248838,0.013286892527439913,0.16556931685635562,0.1948523270120167
2022-08-03,0.011425936987846353,0.009400928792232276,0.16616458827219652,0.19964399693780582
2022-08-04,0.01092168450277256,0.03137640615797435,0.14778100535128763,0.19592187138324885
2022-08-05,0.010426540031440492,0.015311670365188976,0.1473713505709114,0.19615386237689317
2022-08-08,0.00995216352334585,0.014403147902009774,0.15241561696935935,0.18921658566639796
2022-08-09,0.009593653027395663,0.01478505168076093,0.15019083030416425,0.18548815511832276
2022-08-10,0.009199592278277768,0.011801558768236946,0.14517375960265477,0.1923643842816897
2022-08-11,0.008830897109755214,0.03688005596725551,0.12365333055184775,0.1912500614149371
2022-08-12,0.008472584106007397,0.015416496113996486,0.11130037791278316,0.18958887325592805
2022-08-15,0.008129842039493046,0.03302491303912644,0.11128320181240318,0.18285188104705105
2022-08-16,0.007812737342265367,0.019993794540991778,0.0950206491106534,0.1645278293123526
2022-08-17,0.007564289316964679,0.0178799415132898,0.08981589012264891,0.1695765279945199
2022-08-18,0.008393061548272417,0.008852432361757494,0.08898256407129332,0.16814714250226526
2022-08-19,0.008131292364910909,0.018244222255215867,0.1005571258386395,0.17223214556122105
2022-08-22,0.009166644096484015,0.0033263105549239925,0.1041133049138994,0.19360364416627712
2022-08-23,0.009548557739676559,0.005527850294671576,0.10770817273711515,0.18755772651975916
2022-08-24,0.009987195683621228,0.01377614352224696,0.10641948289561333,0.16633770856214602
2022-08-25,0.009942128730425064,0.01889131640809801,0.10482642090135448,0.16810740243580108
